Purpose,Period,AccessMode,SegID,Direction,SegID_Dir,Mode,Name,LongName,RouteDir,LinkSeq,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT
All,ok,drive,3004_001.1,WB,3004_001.1_WB,      4.00,M833_CntPr,M833_CntPr,      1.00,     33.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.38,      0.07,         0,         0,         0,         0,      0.31
All,ok,drive,2998_000.0,NB,2998_000.0_NB,      4.00,M833_CntPr,M833_CntPr,      1.00,     38.00,     60.00,         0,         0,         0,         0,         0,         0,         0,      0.25,      0.04,         0,         0,         0,         0,      0.21
All,ok,drive,UTA_0990,SB,UTA_0990_SB,      4.00,M834_EstPr,M834_EstPr,      1.00,      1.00,     30.00,      6.04,      4.09,         0,         0,         0,         0,      1.95,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,3042_000.8,NB,3042_000.8_NB,      4.00,M834_EstPr,M834_EstPr,      1.00,     10.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      1.28,      1.28,         0,         0,         0,         0,         0
All,ok,drive,3042_001.0,NB,3042_001.0_NB,      4.00,M834_EstPr,M834_EstPr,      1.00,     12.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.71,      0.71,         0,         0,         0,         0,         0
All,ok,drive,3042_001.3,NB,3042_001.3_NB,      4.00,M834_EstPr,M834_EstPr,      1.00,     13.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.18,      0.18,         0,         0,         0,         0,         0
All,ok,drive,3042_001.6,NB,3042_001.6_NB,      4.00,M834_EstPr,M834_EstPr,      1.00,     15.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,3042_002.0,NB,3042_002.0_NB,      4.00,M834_EstPr,M834_EstPr,      1.00,     18.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.33,      0.33,         0,         0,         0,         0,         0
All,ok,drive,3020_003.5,EB,3020_003.5_EB,      4.00,M834_EstPr,M834_EstPr,      1.00,     23.00,     30.00,      0.33,         0,         0,      0.33,         0,         0,         0,      0.10,      0.10,         0,         0,         0,         0,         0
All,ok,drive,3020_003.3,EB,3020_003.3_EB,      4.00,M834_EstPr,M834_EstPr,      1.00,     24.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,0189_004.0,NB,0189_004.0_NB,      4.00,M834_EstPr,M834_EstPr,      1.00,     30.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      1.14,      0.32,         0,      0.11,         0,         0,      0.71
All,ok,drive,0189_005.3,NB,0189_005.3_NB,      4.00,M834_EstPr,M834_EstPr,      1.00,     31.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.25,      0.08,         0,      0.02,         0,         0,      0.15
All,ok,drive,0189_005.7,NB,0189_005.7_NB,      4.00,M834_EstPr,M834_EstPr,      1.00,     33.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.01,         0,      0.01,         0,         0,      0.02
All,ok,drive,0189_006.3,NB,0189_006.3_NB,      4.00,M834_EstPr,M834_EstPr,      1.00,     34.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.70,      0.25,         0,      0.13,         0,         0,      0.32
All,ok,drive,undefined,SB,undefined,      4.00,M834_EstPr,M834_EstPr,      1.00,     39.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      1.53,      0.71,         0,      0.07,         0,         0,      0.75
All,ok,drive,2960_001.9,WB,2960_001.9_WB,      4.00,M834_EstPr,M834_EstPr,      1.00,     48.00,     30.00,      0.22,      0.22,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,2960_001.0,WB,2960_001.0_WB,      4.00,M834_EstPr,M834_EstPr,      1.00,     52.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,2960_000.6,WB,2960_000.6_WB,      4.00,M834_EstPr,M834_EstPr,      1.00,     54.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,MAG_6164,NB,MAG_6164_NB,      4.00,M834_EstPr,M834_EstPr,      1.00,     62.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.17,      0.17,         0,         0,         0,         0,         0
All,ok,drive,2979_001.4,WB,2979_001.4_WB,      4.00,M834_EstPr,M834_EstPr,      1.00,     67.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.04,      0.04,         0,         0,         0,         0,         0
All,ok,drive,MAG_6163,NB,MAG_6163_NB,      4.00,M834_EstPr,M834_EstPr,      1.00,     71.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,ok,drive,MAG_6861,SB,MAG_6861_SB,      4.00,M834_EstPr,M834_EstPr,      2.00,      1.00,     30.00,      1.77,         0,         0,         0,         0,         0,      1.77,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,MAG_6163,SB,MAG_6163_SB,      4.00,M834_EstPr,M834_EstPr,      2.00,      5.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.46,         0,         0,         0,         0,         0,      0.46
All,ok,drive,2979_001.4,EB,2979_001.4_EB,      4.00,M834_EstPr,M834_EstPr,      2.00,      7.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,         0,         0,         0,         0,         0,      0.01
All,ok,drive,MAG_6033,EB,MAG_6033_EB,      4.00,M834_EstPr,M834_EstPr,      2.00,      9.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.27,         0,         0,         0,         0,         0,      0.27
All,ok,drive,MAG_6164,EB,MAG_6164_EB,      4.00,M834_EstPr,M834_EstPr,      2.00,     12.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.25,         0,         0,         0,         0,         0,      0.25
All,ok,drive,2960_000.6,EB,2960_000.6_EB,      4.00,M834_EstPr,M834_EstPr,      2.00,     20.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.15,         0,         0,         0,         0,         0,      0.15
All,ok,drive,2960_001.0,EB,2960_001.0_EB,      4.00,M834_EstPr,M834_EstPr,      2.00,     22.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.10,         0,         0,         0,         0,         0,      0.10
All,ok,drive,2960_001.9,EB,2960_001.9_EB,      4.00,M834_EstPr,M834_EstPr,      2.00,     25.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.29,         0,         0,         0,         0,         0,      0.29
All,ok,drive,2960_002.0,EB,2960_002.0_EB,      4.00,M834_EstPr,M834_EstPr,      2.00,     26.00,     30.00,      0.37,      0.37,         0,         0,         0,         0,         0,      0.25,         0,         0,         0,         0,         0,      0.25
All,ok,drive,undefined,EB,undefined,      4.00,M834_EstPr,M834_EstPr,      2.00,     37.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.26,      0.26,         0,         0,         0,         0,         0
All,ok,drive,0189_005.7,SB,0189_005.7_SB,      4.00,M834_EstPr,M834_EstPr,      2.00,     40.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.05,      0.05,         0,         0,         0,         0,         0
All,ok,drive,0189_004.0,SB,0189_004.0_SB,      4.00,M834_EstPr,M834_EstPr,      2.00,     47.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.06,      0.06,         0,         0,         0,         0,         0
All,ok,drive,MAG_6307,NB,MAG_6307_NB,      4.00,M841_UVU,M841_UVU,      1.00,      1.00,     30.00,      0.01,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,2964_000.0,WB,2964_000.0_WB,      4.00,M841_UVU,M841_UVU,      1.00,      7.00,     30.00,      0.01,      0.01,         0,         0,         0,         0,         0,      0.02,      0.02,         0,         0,         0,         0,         0
All,ok,drive,UTA_0991,WB,UTA_0991_WB,      4.00,M841_UVU,M841_UVU,      2.00,      1.00,     30.00,      1.11,      0.02,         0,      0.08,         0,         0,      1.01,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,0114_005.5,NB,0114_005.5_NB,      4.00,M841_UVU,M841_UVU,      2.00,      3.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.12,         0,         0,      0.01,         0,         0,      0.11
All,ok,drive,2964_000.0,EB,2964_000.0_EB,      4.00,M841_UVU,M841_UVU,      2.00,      8.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.70,      0.01,         0,      0.07,         0,         0,      0.62
All,ok,drive,3015_000.9,SB,3015_000.9_SB,      4.00,M841_UVU,M841_UVU,      2.00,     10.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.30,      0.01,         0,         0,         0,         0,      0.29
All,ok,drive,MAG_6307,SB,MAG_6307_SB,      4.00,M841_UVU,M841_UVU,      2.00,     13.00,     30.00,         0,         0,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,ok,drive,UTA_0995,EB,UTA_0995_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,      1.00,     15.00,     14.26,      2.28,         0,         0,         0,         0,     11.98,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,MAG_6255,EB,MAG_6255_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,      9.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      3.83,         0,         0,         0,         0,         0,      3.83
All,ok,drive,0089_352.2,EB,0089_352.2_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,     19.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.47,      0.02,         0,         0,         0,         0,      0.45
All,ok,drive,0089_352.0,EB,0089_352.0_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,     22.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.13,      0.03,         0,         0,         0,         0,      0.10
All,ok,drive,0089_350.9,EB,0089_350.9_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,     27.00,     15.00,      5.43,      5.43,         0,         0,         0,         0,         0,      0.89,      0.18,         0,         0,         0,         0,      0.71
All,ok,drive,0089_350.1,EB,0089_350.1_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,     30.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.06,      0.27,         0,         0,         0,         0,      0.79
All,ok,drive,0089_349.8,EB,0089_349.8_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,     32.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      2.48,      0.35,         0,         0,         0,         0,      2.13
All,ok,drive,0089_349.3,EB,0089_349.3_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,     33.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.66,      0.54,         0,         0,         0,         0,      0.12
All,ok,drive,0089_348.8,SB,0089_348.8_SB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,     37.00,     15.00,      1.69,      1.69,         0,         0,         0,         0,         0,      1.73,      0.55,         0,         0,         0,         0,      1.18
All,ok,drive,0089_348.5,EB,0089_348.5_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,     38.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.43,      0.25,         0,         0,         0,         0,      0.18
All,ok,drive,0089_348.3,EB,0089_348.3_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,     39.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.37,      0.37,         0,         0,         0,         0,         0
All,ok,drive,0089_348.0,EB,0089_348.0_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,     41.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.40,      0.87,         0,         0,         0,         0,      0.53
All,ok,drive,0089_347.4,EB,0089_347.4_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,     44.00,     15.00,      5.50,      5.50,         0,         0,         0,         0,         0,      0.87,      0.54,         0,         0,         0,         0,      0.33
All,ok,drive,0089_346.5,EB,0089_346.5_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,     47.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      1.93,      1.11,         0,         0,         0,         0,      0.82
All,ok,drive,0089_345.9,EB,0089_345.9_EB,      4.00,M850_StateStreet,M850_StateStreet,      1.00,     48.00,     15.00,         0,         0,         0,         0,         0,         0,         0,      0.53,      0.37,         0,         0,         0,         0,      0.16
